,parents_id,reply_id,user_name,date,content,likes,replies,retweets,quote_tweets,date_only,day_name,day_index,popularity_score,controversiality_score,hour
289,1626493004130422784,1626789039939682304,Thetruthlink01,2023-02-18 10:41:46+07:00,"@cnbcindonesia Ngga ngaku jg gpp koq, yg punya otak ngga bakal bisa diboongin jg. Hari gini masi boong receh? Sawah pun sudah ada cctv hari gini 🤣🤣🤣",0,0,0,0,2023-02-18,Saturday,6,0,0,10
290,1626493004130422784,1626788430159171585,indraprasojo,2023-02-18 10:39:20+07:00,@cnbcindonesia saar esemka muncul tanda pemilu sudah dekat,0,0,0,0,2023-02-18,Saturday,6,0,0,10
291,1626493004130422784,1626788052915060736,Tude_aja,2023-02-18 10:37:50+07:00,"@cnbcindonesia Bukan ternyata, mmng dr awal jg engineering China. Disini import part, assy, pasang emblem ESEMKA. Kl +62 tdk design (engineering design) bentuk mblnya, tegangan plat, spek engine, material gearnya apa, rasio A/B mbl, CD nya brp dll, jelas TIDAK BISA disebut mobnas.",2,0,1,0,2023-02-18,Saturday,6,3,0,10
292,1626493004130422784,1626787436826341376,skidipalpal,2023-02-18 10:35:23+07:00,@cnbcindonesia Yaa gapapa sih rebadge dulu nanti mungkin bisa bikin sendiri,0,0,0,0,2023-02-18,Saturday,6,0,0,10
293,1626493004130422784,1626787401610952705,1abdulhakim,2023-02-18 10:35:15+07:00,@cnbcindonesia kenapa terkejut!,0,0,0,0,2023-02-18,Saturday,6,0,0,10
294,1626493004130422784,1626787020889812995,MalmsteenEndye,2023-02-18 10:33:44+07:00,"@cnbcindonesia Jokowi aja kaget, apalagi rakyat.. https://t.co/7wJWx0gscT",4,0,0,0,2023-02-18,Saturday,6,4,0,10
295,1626493004130422784,1626786944809336832,ferryberita,2023-02-18 10:33:26+07:00,@cnbcindonesia Hanya kumpulan org dungu yg masih bisa dibohongin 👎👎👎👎,1,0,0,0,2023-02-18,Saturday,6,1,0,10
296,1626493004130422784,1626785988583497729,TheEnd90831683,2023-02-18 10:29:38+07:00,@cnbcindonesia Ouh mungkin anak anak setingkat smk di china yg bikin.,0,0,0,0,2023-02-18,Saturday,6,0,0,10
297,1626493004130422784,1626785799898533888,firmanovoselic,2023-02-18 10:28:53+07:00,"@cnbcindonesia Bikin kaget??, Baru sadar?
kan udh ketauan dr 2014 kalo buatan China, cuma ganti emblem..
Banyak yg udah komparasi..",1,0,0,0,2023-02-18,Saturday,6,1,0,10
298,1626493004130422784,1626785730193408000,Bokir95871630,2023-02-18 10:28:36+07:00,@cnbcindonesia @RamliRizal Waw,0,0,0,0,2023-02-18,Saturday,6,0,0,10
299,1626493004130422784,1626785534902435840,harvendhe2,2023-02-18 10:27:50+07:00,"@cnbcindonesia @RamliRizal Udah lama min, slama ini kemana aja 😅😅😅",0,0,0,0,2023-02-18,Saturday,6,0,0,10
300,1626493004130422784,1626783954706788352,Kunyuk58361830,2023-02-18 10:21:33+07:00,"@cnbcindonesia Sy g terkejut, v sy cm terkenyut😀😀
Tukang ngibul jd presiden",0,0,0,0,2023-02-18,Saturday,6,0,0,10
301,1626493004130422784,1626781266845777920,kuspuji,2023-02-18 10:10:52+07:00,@cnbcindonesia https://t.co/GLZOnyeI1u,0,0,0,0,2023-02-18,Saturday,6,0,0,10
302,1626493004130422784,1626779384735752192,frdhani,2023-02-18 10:03:24+07:00,@cnbcindonesia 😃,0,0,0,0,2023-02-18,Saturday,6,0,0,10
303,1626493004130422784,1626778962226741249,Yoyokmul,2023-02-18 10:01:43+07:00,@cnbcindonesia https://t.co/0vSnaTF3ny,0,0,0,0,2023-02-18,Saturday,6,0,0,10
304,1626493004130422784,1626777620888322048,NiswahFood,2023-02-18 09:56:23+07:00,@cnbcindonesia yah impor lagi akhirnya masuk ke sono lagi.,0,0,0,0,2023-02-18,Saturday,6,0,0,9
305,1626493004130422784,1626775600148127745,nalarto,2023-02-18 09:48:21+07:00,"@cnbcindonesia Itu sama dg era suharto dg mobil nasional yg diprakarsai Tomy anak suharto ( mobil timor) buatan korea ( KIA) . Mobil cakra ( bimantara) yg diprakarsai anak suharto ( bambang tri atmaja) buatan korea hyundai.
Esemka itu era SBY ( 2004) buatan lokal anak STM solo",0,0,0,0,2023-02-18,Saturday,6,0,0,9
306,1626493004130422784,1626774494152134656,064pRudi,2023-02-18 09:43:58+07:00,@cnbcindonesia Lucuuuuu kali..republic dagelan..kalah srimulat lucunya. Wkwkwk.,1,0,0,0,2023-02-18,Saturday,6,1,0,9
307,1626493004130422784,1626774233807482880,MasYush,2023-02-18 09:42:56+07:00,@cnbcindonesia Pura2 lugu si mimin,0,0,0,0,2023-02-18,Saturday,6,0,0,9
308,1626493004130422784,1626773675688214530,Kurnia_arif,2023-02-18 09:40:42+07:00,"@cnbcindonesia Orba is back...dulu timor juga rebranding kia sih...🤣🤣

Memang ya sejarah itu bisa terulang 😂",2,1,0,0,2023-02-18,Saturday,6,2,1,9
309,1626493004130422784,1626773573124886528,dragoeinside,2023-02-18 09:40:18+07:00,@cnbcindonesia Presidennya kaget ga ya?,0,0,0,0,2023-02-18,Saturday,6,0,0,9
310,1626493004130422784,1626773025931792386,wawanharjanto,2023-02-18 09:38:08+07:00,@cnbcindonesia https://t.co/GBvON3BTiq,0,0,0,0,2023-02-18,Saturday,6,0,0,9
311,1626493004130422784,1626771406334885893,KimeRebor,2023-02-18 09:31:41+07:00,"@cnbcindonesia Wah... udah kayak si mukidi @gibran_tweet aja nih, hobinya kaget",0,0,0,0,2023-02-18,Saturday,6,0,0,9
312,1626493004130422784,1626770317019590657,ngumol,2023-02-18 09:27:22+07:00,"@cnbcindonesia Ya gk kaget jg lah, ini mobil gk jelas sejak 2012",0,0,0,0,2023-02-18,Saturday,6,0,0,9
313,1626493004130422784,1626769398966145025,cahaya3079,2023-02-18 09:23:43+07:00,@cnbcindonesia Para cebong pasti gak terima,0,0,0,0,2023-02-18,Saturday,6,0,0,9
314,1626493004130422784,1626769256179462145,AditNugRam,2023-02-18 09:23:09+07:00,@cnbcindonesia Sugan teh icon pemilu,2,0,0,0,2023-02-18,Saturday,6,2,0,9
315,1626493004130422784,1626768184627073025,BangShandyy,2023-02-18 09:18:53+07:00,"@cnbcindonesia Kwkwkw udah dari dulu di bilang
Penipu selamanya bakal nipu",0,0,0,0,2023-02-18,Saturday,6,0,0,9
316,1626493004130422784,1626767049988116481,nakhodaku,2023-02-18 09:14:23+07:00,@cnbcindonesia Emang ada yg baru tau? Kok terkejut,0,0,0,0,2023-02-18,Saturday,6,0,0,9
317,1626493004130422784,1626766515818332161,PETUALANGBORNE4,2023-02-18 09:12:15+07:00,@cnbcindonesia 🤣🤣🤣 dulu pesenan ribuan ujarnya 🤣🤣🤣🤣,1,0,0,0,2023-02-18,Saturday,6,1,0,9
318,1626493004130422784,1626766063114543106,BatamWish,2023-02-18 09:10:27+07:00,@cnbcindonesia Hadeee situ yang terkejut sini yang ketawa,0,0,0,0,2023-02-18,Saturday,6,0,0,9
319,1626493004130422784,1626765494647939072,titotgardika,2023-02-18 09:08:12+07:00,@cnbcindonesia Gpp... yang penting beneran ada,0,0,0,0,2023-02-18,Saturday,6,0,0,9
320,1626493004130422784,1626764847424868353,sukmoyudo,2023-02-18 09:05:38+07:00,@cnbcindonesia rakyat udah pada tau kok gosah lebay dah !,0,0,0,0,2023-02-18,Saturday,6,0,0,9
321,1626493004130422784,1626764413150834694,QSunter,2023-02-18 09:03:54+07:00,@cnbcindonesia Saudara tua! 👍😊,0,0,0,0,2023-02-18,Saturday,6,0,0,9
322,1626493004130422784,1626763659631529984,apsusanto49,2023-02-18 09:00:54+07:00,@cnbcindonesia Wkwkwkwk KW,0,0,0,0,2023-02-18,Saturday,6,0,0,9
323,1626493004130422784,1626762510304153601,rudymamo,2023-02-18 08:56:20+07:00,@cnbcindonesia KAGET 69x,0,0,0,0,2023-02-18,Saturday,6,0,0,8
324,1626493004130422784,1626761895272407041,andrids,2023-02-18 08:53:54+07:00,@cnbcindonesia Hahahaa baru tauuuu yakkk,0,0,0,0,2023-02-18,Saturday,6,0,0,8
325,1626493004130422784,1626761753836257280,nandar5758,2023-02-18 08:53:20+07:00,@cnbcindonesia kerwn ya kerjasamanya yg buat china yg ngaku2 indonesia dan andil dlm buat emblem,0,0,0,0,2023-02-18,Saturday,6,0,0,8
326,1626493004130422784,1626761470418751491,Liistanto,2023-02-18 08:52:12+07:00,"@cnbcindonesia orang ko kagetan, ke jokowi aja💩",0,0,0,0,2023-02-18,Saturday,6,0,0,8
327,1626493004130422784,1626760843487776769,infohoream,2023-02-18 08:49:43+07:00,@cnbcindonesia pengen terkejut tapi susah,0,0,0,0,2023-02-18,Saturday,6,0,0,8
328,1626493004130422784,1626760690995462144,yazixchi,2023-02-18 08:49:07+07:00,@cnbcindonesia Kemana aja min,0,0,0,0,2023-02-18,Saturday,6,0,0,8
329,1626493004130422784,1626760685463154689,Vin_smoker69,2023-02-18 08:49:05+07:00,@cnbcindonesia Pak wi g peduli dengan suara rakyat pintar karena nyatanya rakyat goblok lebih banyak... easy men,0,0,0,0,2023-02-18,Saturday,6,0,0,8
330,1626493004130422784,1626759767246131202,Yudhistir414,2023-02-18 08:45:26+07:00,"@cnbcindonesia Lho... Bener kan? 
Jika NKRI dianggap sebagai negara bagian atau propinsi dr negara tsb...",0,0,0,0,2023-02-18,Saturday,6,0,0,8
331,1626493004130422784,1626758875717455872,agung_putra9,2023-02-18 08:41:54+07:00,"@cnbcindonesia yo tergantung tahun nya, kalo tahun politik itik itik ya lain lagi",1,0,0,0,2023-02-18,Saturday,6,1,0,8
332,1626493004130422784,1626757634081837057,RezhaChaniago,2023-02-18 08:36:58+07:00,@cnbcindonesia Cintailah ploduk ploduk Indo China..,0,0,0,0,2023-02-18,Saturday,6,0,0,8
333,1626493004130422784,1626757307047505922,arnold5508,2023-02-18 08:35:40+07:00,@cnbcindonesia Lantas apa bedanya dengan Apple iPhone yang dibuat di China ? Apakah lantas warga US heboh ? https://t.co/fDuBJRRWNF,4,0,1,0,2023-02-18,Saturday,6,5,0,8
334,1626493004130422784,1626757149346111488,Om_Willie,2023-02-18 08:35:02+07:00,@cnbcindonesia 😱,0,0,0,0,2023-02-18,Saturday,6,0,0,8
335,1626493004130422784,1626755917537767426,HendraEbhet,2023-02-18 08:30:09+07:00,@cnbcindonesia Jangan membuka aib pemerintah gak baik..😂😂😂,0,0,0,0,2023-02-18,Saturday,6,0,0,8
336,1626493004130422784,1626754928449585152,GAH_KERJO,2023-02-18 08:26:13+07:00,@cnbcindonesia Jokowi bapak prank Indonesia,0,0,0,0,2023-02-18,Saturday,6,0,0,8
337,1626493004130422784,1626754319986073600,DikyRihanFauzan,2023-02-18 08:23:48+07:00,"@cnbcindonesia Set dah yang ono kaget, ini kaget, sana kaget

Napa sih banyak yang kaget, orang rakyat sudah tau dengan mobil siluman ini ada disaat kampaye serta hilang ketika sudah terpilih",0,0,0,0,2023-02-18,Saturday,6,0,0,8
338,1626493004130422784,1626753852589608960,grey7lolo,2023-02-18 08:21:56+07:00,"@cnbcindonesia Yeee, gitu aja kaget",0,0,0,0,2023-02-18,Saturday,6,0,0,8
339,1626493004130422784,1626752742550274053,dbowo99,2023-02-18 08:17:32+07:00,@cnbcindonesia 😁😁😁 seluruh indonesia kena prank dari sebelum jadi gubernur,0,0,0,0,2023-02-18,Saturday,6,0,0,8
340,1626493004130422784,1626752622907752448,rusfianto,2023-02-18 08:17:03+07:00,@cnbcindonesia Dari awal dah gak percaya,0,0,0,0,2023-02-18,Saturday,6,0,0,8
341,1626493004130422784,1626751475589447681,emsyahroni,2023-02-18 08:12:30+07:00,@cnbcindonesia tidak tertarik,0,0,0,0,2023-02-18,Saturday,6,0,0,8
342,1626493004130422784,1626751285314859008,detektive88,2023-02-18 08:11:44+07:00,"@cnbcindonesia ++ Cebong sekolam

https://t.co/uoCXA1c7Eq",0,0,0,0,2023-02-18,Saturday,6,0,0,8
343,1626493004130422784,1626751059363528704,Rusthamrin,2023-02-18 08:10:50+07:00,@cnbcindonesia Namanya sudah diganti... bukan esemka tapi CHEBONG HONG AN,0,0,0,0,2023-02-18,Saturday,6,0,0,8
344,1626493004130422784,1626750965339820033,joejack40,2023-02-18 08:10:28+07:00,@cnbcindonesia sekedar pedagang belum produsen,0,0,0,0,2023-02-18,Saturday,6,0,0,8
345,1626493004130422784,1626749500856606722,Mantanmontir22,2023-02-18 08:04:39+07:00,"@cnbcindonesia Maap sy bukan golongan orng yg suka kagetan, atau terkejutan, orng klo suka bohong sekali.. pasti akan berbohong seterusnya guna menutupi kebohongan yg pertama..",0,0,0,0,2023-02-18,Saturday,6,0,0,8
346,1626493004130422784,1626749144130781188,sepinasta,2023-02-18 08:03:14+07:00,@cnbcindonesia Ni pasti orang baru keluar dari gua.,0,0,0,0,2023-02-18,Saturday,6,0,0,8
347,1626493004130422784,1626748722951655425,andialmeera,2023-02-18 08:01:33+07:00,@cnbcindonesia Brand tipu tipu,0,0,0,0,2023-02-18,Saturday,6,0,0,8
348,1626493004130422784,1626748402922037248,AndyKusuma,2023-02-18 08:00:17+07:00,@cnbcindonesia Terkejoet aku dibuatnya,0,0,0,0,2023-02-18,Saturday,6,0,0,8
349,1626493004130422784,1626746394466988032,wiryoALtegal,2023-02-18 07:52:18+07:00,@cnbcindonesia Apa iya sih?,0,0,0,0,2023-02-18,Saturday,6,0,0,7
350,1626493004130422784,1626745090382376961,mhammam_,2023-02-18 07:47:07+07:00,@cnbcindonesia LOH KOQ 😀😀😀,0,0,0,0,2023-02-18,Saturday,6,0,0,7
351,1626493004130422784,1626744106159607808,pakguruhonorer,2023-02-18 07:43:13+07:00,@cnbcindonesia @fferdinand888 Oh ESEMKA.... mobil karya ANAK BANGSA CINA🐸⛏️ https://t.co/JWoYE8mgJJ,94,1,16,0,2023-02-18,Saturday,6,110,1,7
352,1626493004130422784,1626743099073634306,BapakNadif,2023-02-18 07:39:12+07:00,@cnbcindonesia https://t.co/4yaiAPnOTi,1,1,1,0,2023-02-18,Saturday,6,2,1,7
353,1626493004130422784,1626742855564926977,jalu7,2023-02-18 07:38:14+07:00,@cnbcindonesia https://t.co/zAND1PFTpG,0,0,0,0,2023-02-18,Saturday,6,0,0,7
354,1626493004130422784,1626741122352697344,Jonikemod44Niir,2023-02-18 07:31:21+07:00,@cnbcindonesia https://t.co/VSgdLh9BX6,0,0,0,0,2023-02-18,Saturday,6,0,0,7
355,1626493004130422784,1626740573184069632,asfan_warah,2023-02-18 07:29:10+07:00,"@cnbcindonesia Gak usah kaget, dari dulu kan sdh dikuliti netizen klo emang buatan china, mobil yg muncul saat menjelang tahun politik. Mgk baiknya mobil ini dijual ke politisi dan lembaga surveyor saja.",5,0,1,0,2023-02-18,Saturday,6,6,0,7
356,1626493004130422784,1626739818461036544,Moeliadji1,2023-02-18 07:26:10+07:00,@cnbcindonesia Hanya orang bego yg percaya mobil esemka itu ada..,0,0,0,0,2023-02-18,Saturday,6,0,0,7
357,1626493004130422784,1626738248591740928,vonutipnew,2023-02-18 07:19:56+07:00,@cnbcindonesia cnn mulai nih pake kata terkejut.. sedang nyindir siapa?,0,0,0,0,2023-02-18,Saturday,6,0,0,7
358,1626493004130422784,1626736717171683329,akunketi9a,2023-02-18 07:13:51+07:00,"@cnbcindonesia @ElfizaEnny Dulu gak berani tulis gini khan?

Atau berita² bohongnya mulai di jauhi masyarakat?

Atau tahu jokodok dah di ujung tanduk mau lengser baru deh sibuk tulis info yang bener..",0,0,0,0,2023-02-18,Saturday,6,0,0,7
359,1626493004130422784,1626736362690084864,anantonaar,2023-02-18 07:12:26+07:00,@cnbcindonesia Hampir semua menduganya,2,0,0,0,2023-02-18,Saturday,6,2,0,7
360,1626493004130422784,1626735424352964608,dydosy,2023-02-18 07:08:43+07:00,@cnbcindonesia Oalaah...hehehe ampun dah,0,0,0,0,2023-02-18,Saturday,6,0,0,7
361,1626493004130422784,1626735097260146688,irdann11,2023-02-18 07:07:25+07:00,"@cnbcindonesia Udah nga kaget sih. Bajunya aja embel2 lokal jeroanya mah tau ndiri...tanya kenapa ?
industri dalam negeri nga akan pernah bisa maju karena di lindes sama kepentingan",0,0,0,0,2023-02-18,Saturday,6,0,0,7
362,1626493004130422784,1626735012480688128,abdulja04905007,2023-02-18 07:07:04+07:00,@cnbcindonesia aku terkanjut....,0,0,0,0,2023-02-18,Saturday,6,0,0,7
363,1626493004130422784,1626734678643449856,yadisupriyadi,2023-02-18 07:05:45+07:00,"@cnbcindonesia wah, kaget saya, jamannya anies itu dibuat di boyolali kok jaman heru jadi dibuat di cina?",0,0,0,0,2023-02-18,Saturday,6,0,0,7
364,1626493004130422784,1626734212060704768,lobaKaheureui,2023-02-18 07:03:54+07:00,"@cnbcindonesia Kemana aja lu min...
Kagetan kayak baru keluar goa saja 😅",0,0,0,0,2023-02-18,Saturday,6,0,0,7
365,1626493004130422784,1626733882833010688,adhisutjipto95,2023-02-18 07:02:35+07:00,"@cnbcindonesia Loh bukannya punya negeri wakanda? 

#PuraPuraKaget",0,0,0,0,2023-02-18,Saturday,6,0,0,7
366,1626493004130422784,1626731083361570822,pantau_ind,2023-02-18 06:51:28+07:00,@cnbcindonesia Terkejutnya telat 1 dekade lu,0,0,0,0,2023-02-17,Friday,5,0,0,6
367,1626493004130422784,1626730917153873921,Marjoko08490122,2023-02-18 06:50:48+07:00,@cnbcindonesia Kok kaget wkwkkwk,0,0,0,0,2023-02-17,Friday,5,0,0,6
368,1626493004130422784,1626729849913237509,boemialloh72,2023-02-18 06:46:34+07:00,@cnbcindonesia Admin telmi.. terkejut  kagetan,0,0,0,0,2023-02-17,Friday,5,0,0,6
369,1626493004130422784,1626728608382472193,hsndin,2023-02-18 06:41:38+07:00,@cnbcindonesia Media aneh... Bukan rahasia lagi mengejutkannya dimana? Jangan berpura pura lah,1,0,1,0,2023-02-17,Friday,5,2,0,6
370,1626493004130422784,1626728576619008000,Bi_somi,2023-02-18 06:41:30+07:00,@cnbcindonesia Mengejutkan ...😜😜😜😜😜😅😅,0,0,0,0,2023-02-17,Friday,5,0,0,6
371,1626493004130422784,1626728395097923584,JuanIdhoe07,2023-02-18 06:40:47+07:00,@cnbcindonesia Sekedar mengingatkan para pemimpin negeri @jokowi ini soal pertanggung jawaban atas segala kebohongan anda kepada negeri ini diakhirat kelak. Semoga anda mampu menjawab dihadapan Allah dan keluhan rakyat anda. https://t.co/lTvcdgYLem,30,2,3,0,2023-02-17,Friday,5,33,2,6
372,1626493004130422784,1626728234804211713,simbahh12121212,2023-02-18 06:40:08+07:00,"@cnbcindonesia Pasti lariss nih, fans jokowi puluhan juta orang",0,0,0,0,2023-02-17,Friday,5,0,0,6
373,1626493004130422784,1626727164648488960,RakyatBerisik,2023-02-18 06:35:53+07:00,@cnbcindonesia Jokoi kali ini sukses mencinai ploduk2 indonesia,0,0,0,0,2023-02-17,Friday,5,0,0,6
374,1626493004130422784,1626726599197605890,Pinokio_008,2023-02-18 06:33:39+07:00,@cnbcindonesia Sampe kapan negara ini dibuat maenan @Miduk17 ? @yusuf_dumdum? 😏,1,0,0,0,2023-02-17,Friday,5,1,0,6
375,1626493004130422784,1626726121101484032,LukmanH91748083,2023-02-18 06:31:45+07:00,@cnbcindonesia Mobil ghoib 🤫,0,0,0,0,2023-02-17,Friday,5,0,0,6
376,1626493004130422784,1626725795577356288,Aliya_tweet,2023-02-18 06:30:27+07:00,@cnbcindonesia Kaget? Emg kita pakdhe satu itu.,0,0,0,0,2023-02-17,Friday,5,0,0,6
377,1626493004130422784,1626724977067311104,Harrytimteng,2023-02-18 06:27:12+07:00,"@cnbcindonesia Anehnya Min  diaminkan pulak oleh pendukungnya, Toyota sdh 30 tahunan di Indo masih aja asembling , nah ini ujug ujug nongol aja . ngibul gak tuh",0,0,0,0,2023-02-17,Friday,5,0,0,6
378,1626493004130422784,1626724166694215682,anto_suro,2023-02-18 06:23:59+07:00,@cnbcindonesia Lebay lu min. Dari dulu juga sudah pada tahu kalau mobil esemka tuh buatan cina. Kalo memang R&amp;D dan produksi Indonesia baru beneran bikin kaget.,0,0,0,0,2023-02-17,Friday,5,0,0,6
379,1626493004130422784,1626723392639623168,FahmiKurAwan,2023-02-18 06:20:54+07:00,@cnbcindonesia Hanya kaum berudu yg percaya dgn pembodohan ini.,6,0,0,0,2023-02-17,Friday,5,6,0,6
380,1626493004130422784,1626721576271097856,rs_restu,2023-02-18 06:13:41+07:00,"@cnbcindonesia Ngapain kaget, udah pada tau juga 😅",0,0,0,0,2023-02-17,Friday,5,0,0,6
381,1626493004130422784,1626721308091498497,YogiIsk99022685,2023-02-18 06:12:37+07:00,@cnbcindonesia Ooooh aku terkejuuuut,0,0,0,0,2023-02-17,Friday,5,0,0,6
382,1626493004130422784,1626720792309563392,adeseptiadi212,2023-02-18 06:10:34+07:00,"@cnbcindonesia Apanya yg Bikin Kaget ?
PATUT DIDUGA",0,0,0,0,2023-02-17,Friday,5,0,0,6
383,1626493004130422784,1626720645475356672,jasonDJFM,2023-02-18 06:09:59+07:00,"@cnbcindonesia saya kok tidak terkejut ya?

karna yg ngomong esemka ada indent 6000 , sama orangnya sama yg bilang gak mau impar impor",3,0,0,0,2023-02-17,Friday,5,3,0,6
384,1626493004130422784,1626720536641544194,errsink,2023-02-18 06:09:33+07:00,@cnbcindonesia Esemka negeri satu Guangdong 😂😂,0,0,0,0,2023-02-17,Friday,5,0,0,6
385,1626493004130422784,1626720345507135494,SuryaIr02334994,2023-02-18 06:08:48+07:00,"@cnbcindonesia Ya elah tong, kemana aja looo

Mukidi lo percaya, hadehhhh",0,0,0,0,2023-02-17,Friday,5,0,0,6
386,1626493004130422784,1626717462631940096,EngineeringLog1,2023-02-18 05:57:20+07:00,@cnbcindonesia Hanya cebong di tipu di bodohi tapi tetap bisa tepuk tangan .,18,1,2,0,2023-02-17,Friday,5,20,1,5
387,1626493004130422784,1626716815723474944,mbkelana,2023-02-18 05:54:46+07:00,@cnbcindonesia redaktur nya CNBC yang kaget? wkwkwk,0,0,0,0,2023-02-17,Friday,5,0,0,5
388,1626493004130422784,1626716409492537345,Raja_Ndablek,2023-02-18 05:53:09+07:00,@cnbcindonesia 🤣🤣🤣 dibodoh bodohi di tolol tolol sama di tipu tipuin pekok pekok,0,0,0,0,2023-02-17,Friday,5,0,0,5
389,1626493004130422784,1626714186586947586,Raudya2,2023-02-18 05:44:19+07:00,@cnbcindonesia Lol,0,0,0,0,2023-02-17,Friday,5,0,0,5
390,1626493004130422784,1626714163824455680,Didost2,2023-02-18 05:44:14+07:00,@cnbcindonesia Baru melek ya?,0,0,0,0,2023-02-17,Friday,5,0,0,5
391,1626493004130422784,1626713465854517250,IwanKurus8,2023-02-18 05:41:27+07:00,"@cnbcindonesia Jangan terkejut sama kebijakan dan perilaku pejabat2 rezim pembohong
☝️😝",1,0,0,0,2023-02-17,Friday,5,1,0,5
392,1626493004130422784,1626709641953705989,JonKoplomukidi,2023-02-18 05:26:16+07:00,"@cnbcindonesia Siapa jugaaa yg kagettt
Udahh tau dari dulu",0,0,0,0,2023-02-17,Friday,5,0,0,5
393,1626493004130422784,1626708588176764928,nata857,2023-02-18 05:22:04+07:00,"@cnbcindonesia Udah taiii eh udah Tauu min... Lagian ngapain sih cebong pada bangga Banget...
Otak Aseng semua... Itu produk Aseng mereka numpang merk.. Biar laku... Lha kalian para cebong begokkk punya apa..? Bayar cicilan motor aje nunggu jatah BLT",0,0,0,0,2023-02-17,Friday,5,0,0,5
394,1626493004130422784,1626708544082038784,gun_mastercuan,2023-02-18 05:21:54+07:00,@cnbcindonesia @Poetra1908 Media Dungu,0,0,0,0,2023-02-17,Friday,5,0,0,5
395,1626493004130422784,1626702918249492480,DianDrianto,2023-02-18 04:59:33+07:00,@cnbcindonesia Kendaraan yg muncul tiap akan pemilu,0,0,0,0,2023-02-17,Friday,5,0,0,4
396,1626493004130422784,1626702108803354624,nadiels,2023-02-18 04:56:20+07:00,@cnbcindonesia Ngibul lagi tuh.......,0,0,0,0,2023-02-17,Friday,5,0,0,4
397,1626493004130422784,1626701656401522692,Primasaynoputro,2023-02-18 04:54:32+07:00,@cnbcindonesia Saya kaget karena anda kaget min....,0,0,0,0,2023-02-17,Friday,5,0,0,4
398,1626493004130422784,1626700478024409089,Tubagus_Khidir,2023-02-18 04:49:51+07:00,@cnbcindonesia Mobilnya jg gak ada,0,0,0,0,2023-02-17,Friday,5,0,0,4
399,1626493004130422784,1626686293932494848,sbr1310,2023-02-18 03:53:29+07:00,@cnbcindonesia Tidak kaget,0,0,0,0,2023-02-17,Friday,5,0,0,3
400,1626493004130422784,1626680724911972352,adoey_pro,2023-02-18 03:31:21+07:00,@cnbcindonesia Kemana aja min? Dari jaman Esemka dijadikan tunggangan politik 2012 juga udah pada tau itu mobil buatan cina!,10,0,0,0,2023-02-17,Friday,5,10,0,3
401,1626493004130422784,1626670392852230144,WirdunaDony,2023-02-18 02:50:18+07:00,"@cnbcindonesia Gak usah Kaget Min,
Di wandaka malah
kang es doger beduit 70M",0,0,0,0,2023-02-17,Friday,5,0,0,2
402,1626493004130422784,1626667809823662080,gulaligong,2023-02-18 02:40:02+07:00,@cnbcindonesia Telaaat...udah pada tauu,0,0,0,0,2023-02-17,Friday,5,0,0,2
403,1626493004130422784,1626663184794005505,goro2bojo,2023-02-18 02:21:39+07:00,@cnbcindonesia Anak muda jawa tengah mana suaranyaahhhh....,0,0,0,0,2023-02-17,Friday,5,0,0,2
404,1626493004130422784,1626660343606046720,TMahasan,2023-02-18 02:10:22+07:00,@cnbcindonesia Semua sudah tau kalau ESEMKA itu buatan cina.,0,0,0,0,2023-02-17,Friday,5,0,0,2
405,1626493004130422784,1626655758728466433,HattaPermata60,2023-02-18 01:52:09+07:00,@cnbcindonesia @ElfizaEnny Nggak kaget... 😄😄😄😄,0,0,0,0,2023-02-17,Friday,5,0,0,1
406,1626493004130422784,1626650217755086848,titor980,2023-02-18 01:30:08+07:00,@cnbcindonesia Mode Siluman di nonaktifkan menjelang Pemilu,1,1,0,0,2023-02-17,Friday,5,1,1,1
407,1626493004130422784,1626649052912951296,reprabo07,2023-02-18 01:25:30+07:00,"@cnbcindonesia Bisa aja strateginya begitu, tancep aja dulu buatan cina, apalagi konon sudah ada order 6ribu unit. Tapi jujur, ingin banget denger pendapat pejabat Rezim juga teman2 buzzer pendukung Bos Besar Esemka, ditunggu banget",23,1,3,0,2023-02-17,Friday,5,26,1,1
408,1626493004130422784,1626646152715329537,ApulPSitompul,2023-02-18 01:13:59+07:00,@cnbcindonesia Rakyat sdh tau lama penipuan junjungan cebong tolol si plengak plengok 👎👎👎 @Miduk17 @ch_chotimah2 @Uki23 skrg rakyat sdh tdk ada lg yg percaya junjungan cebong tolol 👎👎 ada cebong yg lg jualan copras capres karakternya sm dgn siplengak plengok tp tdk ada partai yg tertarik.,0,0,0,0,2023-02-17,Friday,5,0,0,1
409,1626493004130422784,1626645332141690887,twpuyang,2023-02-18 01:10:43+07:00,@cnbcindonesia Tidak mengejutkan.,0,0,0,0,2023-02-17,Friday,5,0,0,1
410,1626493004130422784,1626643585260228608,meduttt,2023-02-18 01:03:46+07:00,@cnbcindonesia buatan mana kek. bebas aja lah. liat di jalan pun gak pernah,0,0,0,0,2023-02-17,Friday,5,0,0,1
411,1626493004130422784,1626642416429301763,listudan,2023-02-18 00:59:08+07:00,"@cnbcindonesia Ini dari youtube mangots
https://t.co/Iv2K2nuY6U",0,0,0,0,2023-02-17,Friday,5,0,0,0
412,1626493004130422784,1626640967645396992,Jekandra,2023-02-18 00:53:22+07:00,@cnbcindonesia semangkin membuktikan apa yg cak nun katakan 😌😌,0,0,0,0,2023-02-17,Friday,5,0,0,0
